Time,power_t,power_t-1,power_t-2,power_t-3,power_t-4,power_t-5,power_t-6,power_t-7,power_t-8,power_t-9,power_t-10,power_t-11,power_t-12,power_t-13,power_t-14,power_t-15,power_t-16,power_ahead_t-1,power_ahead_t-2,power_ahead_t-3,power_ahead_t-4
2018/5/15 13:30,1.762757282,1.599393204,1.56231068,1.4960679609999998,1.4645,1.5736650490000001,1.469286408,1.3530145630000001,1.303194175,1.24007767,1.221101942,1.2780970870000001,1.17126699,1.081063107,1.08857767,1.048048544,1.037883495,1.599393204,1.56231068,1.4960679609999998,1.4645
2018/5/15 13:45,1.765917476,1.762757282,1.599393204,1.56231068,1.4960679609999998,1.4645,1.5736650490000001,1.469286408,1.3530145630000001,1.303194175,1.24007767,1.221101942,1.2780970870000001,1.17126699,1.081063107,1.08857767,1.048048544,1.762757282,1.599393204,1.56231068,1.4960679609999998
2018/5/15 14:00,1.7399854369999999,1.765917476,1.762757282,1.599393204,1.56231068,1.4960679609999998,1.4645,1.5736650490000001,1.469286408,1.3530145630000001,1.303194175,1.24007767,1.221101942,1.2780970870000001,1.17126699,1.081063107,1.08857767,1.765917476,1.762757282,1.599393204,1.56231068
2018/5/15 14:15,1.805839806,1.7399854369999999,1.765917476,1.762757282,1.599393204,1.56231068,1.4960679609999998,1.4645,1.5736650490000001,1.469286408,1.3530145630000001,1.303194175,1.24007767,1.221101942,1.2780970870000001,1.17126699,1.081063107,1.7399854369999999,1.765917476,1.762757282,1.599393204
2018/5/15 14:30,1.909174757,1.805839806,1.7399854369999999,1.765917476,1.762757282,1.599393204,1.56231068,1.4960679609999998,1.4645,1.5736650490000001,1.469286408,1.3530145630000001,1.303194175,1.24007767,1.221101942,1.2780970870000001,1.17126699,1.805839806,1.7399854369999999,1.765917476,1.762757282
2018/5/15 14:45,1.941106796,1.909174757,1.805839806,1.7399854369999999,1.765917476,1.762757282,1.599393204,1.56231068,1.4960679609999998,1.4645,1.5736650490000001,1.469286408,1.3530145630000001,1.303194175,1.24007767,1.221101942,1.2780970870000001,1.909174757,1.805839806,1.7399854369999999,1.765917476
2018/5/15 15:00,1.848941748,1.941106796,1.909174757,1.805839806,1.7399854369999999,1.765917476,1.762757282,1.599393204,1.56231068,1.4960679609999998,1.4645,1.5736650490000001,1.469286408,1.3530145630000001,1.303194175,1.24007767,1.221101942,1.941106796,1.909174757,1.805839806,1.7399854369999999
2018/5/15 15:15,2.11138835,1.848941748,1.941106796,1.909174757,1.805839806,1.7399854369999999,1.765917476,1.762757282,1.599393204,1.56231068,1.4960679609999998,1.4645,1.5736650490000001,1.469286408,1.3530145630000001,1.303194175,1.24007767,1.848941748,1.941106796,1.909174757,1.805839806
2018/5/15 15:30,1.96857767,2.11138835,1.848941748,1.941106796,1.909174757,1.805839806,1.7399854369999999,1.765917476,1.762757282,1.599393204,1.56231068,1.4960679609999998,1.4645,1.5736650490000001,1.469286408,1.3530145630000001,1.303194175,2.11138835,1.848941748,1.941106796,1.909174757
2018/5/15 15:45,2.141286408,1.96857767,2.11138835,1.848941748,1.941106796,1.909174757,1.805839806,1.7399854369999999,1.765917476,1.762757282,1.599393204,1.56231068,1.4960679609999998,1.4645,1.5736650490000001,1.469286408,1.3530145630000001,1.96857767,2.11138835,1.848941748,1.941106796
